Order-No.,Customer-No.,Item-No.,"Export to not EU [1 = n, 2 = y]","Dangerous Good [1 = n, 2 = y]",Planed-Master-Scenario-No.,Planed-Master-Order-Processing-Ongoing Position No.,Planed-Master-Order-Processing-Position-No. as an ID,Planed-Master-Order-Processing-Start-Time,Planed-Master-Order-Processing-End-Time,As-Is-Real-Order-Processing-Ongoing Position No.,As-Is-Master-Order-Processing-Position-No. as an ID,As-Is-Real-Order-Processing-Start-Time,As-Is-Real-Order-Processing-End-Time,Final Yield Quantity,Total Scrap Quantity
ORD0006,CUS0015,ITE0030,2,1,SCE003,6,PR0014,2025-07-20 08:50:00,2025-07-20 09:00:00,6,PR0014,2025-07-20 08:50:00,2025-07-20 09:00:00,24,0
ORD0006,CUS0015,ITE0030,2,1,SCE003,7,PR0006,2025-07-20 09:00:00,2025-07-20 09:10:00,7,PR0006,2025-07-20 09:00:00,2025-07-20 09:10:00,24,0
ORD0006,CUS0015,ITE0030,2,1,SCE003,8,PR0007,2025-07-20 09:10:00,2025-07-20 09:20:00,8,PR0007,2025-07-20 09:10:00,2025-07-20 09:20:00,24,0
ORD0006,CUS0015,ITE0030,2,1,SCE003,9,PR0008,2025-07-20 09:20:00,2025-07-20 09:30:00,9,PR0008,2025-07-20 09:20:00,2025-07-20 09:30:00,24,0
ORD0006,CUS0015,ITE0030,2,1,SCE003,10,PR0009,2025-07-20 09:30:00,2025-07-20 09:40:00,10,PR0009,2025-07-20 09:30:00,2025-07-20 09:40:00,24,0
ORD0006,CUS0015,ITE0030,2,1,SCE003,11,PR0010,2025-07-20 09:40:00,2025-07-20 09:50:00,11,PR0010,2025-07-20 09:40:00,2025-07-20 09:50:00,24,0
ORD0006,CUS0015,ITE0030,2,1,SCE003,12,PR0011,2025-07-20 09:50:00,2025-07-20 10:00:00,12,PR0011,2025-07-20 09:50:00,2025-07-20 10:00:00,24,0
ORD0006,CUS0015,ITE0030,2,1,SCE003,13,PR0012,2025-07-20 10:00:00,2025-07-20 10:10:00,13,PR0012,2025-07-20 10:00:00,2025-07-20 10:10:00,24,0
ORD0007,CUS0008,ITE0015,2,2,SCE005,1,PR0001,2025-07-21 08:00:00,2025-07-21 08:10:00,1,PR0001,2025-07-21 08:00:00,2025-07-21 08:10:00,20,4
ORD0007,CUS0008,ITE0015,2,2,SCE005,2,PR0003,2025-07-21 08:10:00,2025-07-21 08:20:00,2,PR0003,2025-07-21 08:10:00,2025-07-21 08:20:00,20,4
ORD0007,CUS0008,ITE0015,2,2,SCE005,3,PR0004,2025-07-21 08:20:00,2025-07-21 08:30:00,3,PR0004,2025-07-21 08:20:00,2025-07-21 08:30:00,20,4
ORD0007,CUS0008,ITE0015,2,2,SCE005,4,PR0014,2025-07-21 08:30:00,2025-07-21 08:40:00,4,PR0014,2025-07-21 08:30:00,2025-07-21 08:40:00,20,4
ORD0007,CUS0008,ITE0015,2,2,SCE005,5,PR0012,2025-07-21 08:40:00,2025-07-21 08:50:00,5,PR0012,2025-07-21 08:40:00,2025-07-21 08:50:00,20,4
ORD0007,CUS0008,ITE0015,2,2,SCE005,6,PR0006,2025-07-21 08:50:00,2025-07-21 09:00:00,6,PR0006,2025-07-21 08:50:00,2025-07-21 09:00:00,20,4
ORD0008,CUS0001,ITE0013,1,1,SCE001,1,PR0001,2025-07-22 08:00:00,2025-07-22 08:10:00,1,PR0001,2025-07-22 08:00:00,2025-07-22 08:10:00,24,0
ORD0008,CUS0001,ITE0013,1,1,SCE001,2,PR0002,2025-07-22 08:10:00,2025-07-22 08:20:00,2,PR0002,2025-07-22 08:10:00,2025-07-22 08:20:00,24,0
ORD0008,CUS0001,ITE0013,1,1,SCE001,3,PR0003,2025-07-22 08:20:00,2025-07-22 08:30:00,3,PR0003,2025-07-22 08:20:00,2025-07-22 08:30:00,24,0
ORD0008,CUS0001,ITE0013,1,1,SCE001,4,PR0004,2025-07-22 08:30:00,2025-07-22 08:40:00,4,PR0004,2025-07-22 08:30:00,2025-07-22 08:40:00,24,0
ORD0008,CUS0001,ITE0013,1,1,SCE001,5,PR0005,2025-07-22 08:40:00,2025-07-22 08:50:00,5,PR0005,2025-07-22 08:40:00,2025-07-22 08:50:00,24,0
ORD0008,CUS0001,ITE0013,1,1,SCE001,6,PR0006,2025-07-22 08:50:00,2025-07-22 09:00:00,6,PR0006,2025-07-22 08:50:00,2025-07-22 09:00:00,24,0
ORD0008,CUS0001,ITE0013,1,1,SCE001,7,PR0007,2025-07-22 09:00:00,2025-07-22 09:10:00,7,PR0007,2025-07-22 09:00:00,2025-07-22 09:10:00,24,0
ORD0008,CUS0001,ITE0013,1,1,SCE001,8,PR0008,2025-07-22 09:10:00,2025-07-22 09:20:00,8,PR0008,2025-07-22 09:10:00,2025-07-22 09:20:00,24,0
ORD0008,CUS0001,ITE0013,1,1,SCE001,9,PR0009,2025-07-22 09:20:00,2025-07-22 09:30:00,9,PR0009,2025-07-22 09:20:00,2025-07-22 09:30:00,24,0
ORD0008,CUS0001,ITE0013,1,1,SCE001,10,PR0010,2025-07-22 09:30:00,2025-07-22 09:40:00,10,PR0010,2025-07-22 09:30:00,2025-07-22 09:40:00,24,0
ORD0008,CUS0001,ITE0013,1,1,SCE001,11,PR0011,2025-07-22 09:40:00,2025-07-22 09:50:00,11,PR0011,2025-07-22 09:40:00,2025-07-22 09:50:00,24,0
ORD0008,CUS0001,ITE0013,1,1,SCE001,12,PR0012,2025-07-22 09:50:00,2025-07-22 10:00:00,12,PR0012,2025-07-22 09:50:00,2025-07-22 10:00:00,24,0
ORD0009,CUS0008,ITE0044,2,2,SCE005,1,PR0001,2025-07-23 08:00:00,2025-07-23 08:10:00,1,PR0001,2025-07-23 08:00:00,2025-07-23 08:10:00,24,0
ORD0009,CUS0008,ITE0044,2,2,SCE005,2,PR0003,2025-07-23 08:10:00,2025-07-23 08:20:00,2,PR0003,2025-07-23 08:10:00,2025-07-23 08:20:00,24,0
ORD0009,CUS0008,ITE0044,2,2,SCE005,3,PR0004,2025-07-23 08:20:00,2025-07-23 08:30:00,3,PR0004,2025-07-23 08:20:00,2025-07-23 08:30:00,24,0
ORD0009,CUS0008,ITE0044,2,2,SCE005,4,PR0014,2025-07-23 08:30:00,2025-07-23 08:40:00,4,PR0014,2025-07-23 08:30:00,2025-07-23 08:40:00,24,0
ORD0009,CUS0008,ITE0044,2,2,SCE005,5,PR0012,2025-07-23 08:40:00,2025-07-23 08:50:00,5,PR0012,2025-07-23 08:40:00,2025-07-23 08:50:00,24,0
ORD0009,CUS0008,ITE0044,2,2,SCE005,6,PR0006,2025-07-23 08:50:00,2025-07-23 09:00:00,6,PR0006,2025-07-23 08:50:00,2025-07-23 09:00:00,24,0
ORD0010,CUS0001,ITE0007,2,1,SCE003,1,PR0001,2025-07-24 08:00:00,2025-07-24 08:10:00,1,PR0001,2025-07-24 08:00:00,2025-07-24 08:22:00,24,0
ORD0010,CUS0001,ITE0007,2,1,SCE003,2,PR0002,2025-07-24 08:10:00,2025-07-24 08:20:00,2,PR0002,2025-07-24 08:22:00,2025-07-24 08:44:00,24,0
ORD0010,CUS0001,ITE0007,2,1,SCE003,3,PR0003,2025-07-24 08:20:00,2025-07-24 08:30:00,3,PR0003,2025-07-24 08:44:00,2025-07-24 09:06:00,24,0
ORD0010,CUS0001,ITE0007,2,1,SCE003,4,PR0004,2025-07-24 08:30:00,2025-07-24 08:40:00,4,PR0004,2025-07-24 09:06:00,2025-07-24 09:28:00,24,0
ORD0010,CUS0001,ITE0007,2,1,SCE003,5,PR0005,2025-07-24 08:40:00,2025-07-24 08:50:00,5,PR0005,2025-07-24 09:28:00,2025-07-24 09:50:00,24,0
ORD0010,CUS0001,ITE0007,2,1,SCE003,6,PR0014,2025-07-24 08:50:00,2025-07-24 09:00:00,6,PR0014,2025-07-24 09:50:00,2025-07-24 10:12:00,24,0
ORD0010,CUS0001,ITE0007,2,1,SCE003,7,PR0006,2025-07-24 09:00:00,2025-07-24 09:10:00,7,PR0006,2025-07-24 10:12:00,2025-07-24 10:34:00,24,0
ORD0010,CUS0001,ITE0007,2,1,SCE003,8,PR0007,2025-07-24 09:10:00,2025-07-24 09:20:00,8,PR0007,2025-07-24 10:34:00,2025-07-24 10:56:00,24,0
ORD0010,CUS0001,ITE0007,2,1,SCE003,9,PR0008,2025-07-24 09:20:00,2025-07-24 09:30:00,9,PR0008,2025-07-24 10:56:00,2025-07-24 11:18:00,24,0
ORD0010,CUS0001,ITE0007,2,1,SCE003,10,PR0009,2025-07-24 09:30:00,2025-07-24 09:40:00,10,PR0009,2025-07-24 11:18:00,2025-07-24 11:40:00,24,0
ORD0010,CUS0001,ITE0007,2,1,SCE003,11,PR0010,2025-07-24 09:40:00,2025-07-24 09:50:00,11,PR0010,2025-07-24 11:40:00,2025-07-24 12:02:00,24,0
ORD0010,CUS0001,ITE0007,2,1,SCE003,12,PR0011,2025-07-24 09:50:00,2025-07-24 10:00:00,12,PR0011,2025-07-24 12:02:00,2025-07-24 12:24:00,24,0
ORD0010,CUS0001,ITE0007,2,1,SCE003,13,PR0012,2025-07-24 10:00:00,2025-07-24 10:10:00,13,PR0012,2025-07-24 12:24:00,2025-07-24 12:46:00,24,0
ORD0011,CUS0013,ITE0040,2,2,SCE005,1,PR0001,2025-07-25 08:00:00,2025-07-25 08:10:00,1,PR0001,2025-07-25 08:00:00,2025-07-25 08:10:00,24,0
ORD0011,CUS0013,ITE0040,2,2,SCE005,2,PR0003,2025-07-25 08:10:00,2025-07-25 08:20:00,2,PR0003,2025-07-25 08:10:00,2025-07-25 08:20:00,24,0
ORD0011,CUS0013,ITE0040,2,2,SCE005,3,PR0004,2025-07-25 08:20:00,2025-07-25 08:30:00,3,PR0004,2025-07-25 08:20:00,2025-07-25 08:30:00,24,0
ORD0011,CUS0013,ITE0040,2,2,SCE005,4,PR0014,2025-07-25 08:30:00,2025-07-25 08:40:00,4,PR0014,2025-07-25 08:30:00,2025-07-25 08:40:00,24,0
ORD0011,CUS0013,ITE0040,2,2,SCE005,5,PR0012,2025-07-25 08:40:00,2025-07-25 08:50:00,5,PR0012,2025-07-25 08:40:00,2025-07-25 08:50:00,24,0
ORD0011,CUS0013,ITE0040,2,2,SCE005,6,PR0006,2025-07-25 08:50:00,2025-07-25 09:00:00,6,PR0006,2025-07-25 08:50:00,2025-07-25 09:00:00,24,0
ORD0012,CUS0008,ITE0046,2,2,SCE005,1,PR0001,2025-07-26 08:00:00,2025-07-26 08:10:00,1,PR0001,2025-07-26 08:00:00,2025-07-26 08:16:00,18,6
ORD0012,CUS0008,ITE0046,2,2,SCE005,2,PR0003,2025-07-26 08:10:00,2025-07-26 08:20:00,2,PR0003,2025-07-26 08:16:00,2025-07-26 08:32:00,18,6
ORD0012,CUS0008,ITE0046,2,2,SCE005,3,PR0004,2025-07-26 08:20:00,2025-07-26 08:30:00,3,PR0004,2025-07-26 08:32:00,2025-07-26 08:48:00,18,6
ORD0012,CUS0008,ITE0046,2,2,SCE005,4,PR0014,2025-07-26 08:30:00,2025-07-26 08:40:00,4,PR0014,2025-07-26 08:48:00,2025-07-26 09:04:00,18,6
ORD0012,CUS0008,ITE0046,2,2,SCE005,5,PR0012,2025-07-26 08:40:00,2025-07-26 08:50:00,5,PR0012,2025-07-26 09:04:00,2025-07-26 09:20:00,18,6
ORD0012,CUS0008,ITE0046,2,2,SCE005,6,PR0006,2025-07-26 08:50:00,2025-07-26 09:00:00,6,PR0006,2025-07-26 09:20:00,2025-07-26 09:36:00,18,6
ORD0013,CUS0019,ITE0003,1,1,SCE001,1,PR0001,2025-07-27 08:00:00,2025-07-27 08:10:00,1,PR0001,2025-07-27 08:00:00,2025-07-27 08:10:00,24,0
ORD0013,CUS0019,ITE0003,1,1,SCE001,2,PR0002,2025-07-27 08:10:00,2025-07-27 08:20:00,2,PR0002,2025-07-27 08:10:00,2025-07-27 08:20:00,24,0
ORD0013,CUS0019,ITE0003,1,1,SCE001,3,PR0003,2025-07-27 08:20:00,2025-07-27 08:30:00,3,PR0003,2025-07-27 08:20:00,2025-07-27 08:30:00,24,0
ORD0013,CUS0019,ITE0003,1,1,SCE001,4,PR0004,2025-07-27 08:30:00,2025-07-27 08:40:00,4,PR0004,2025-07-27 08:30:00,2025-07-27 08:40:00,24,0
ORD0013,CUS0019,ITE0003,1,1,SCE001,5,PR0005,2025-07-27 08:40:00,2025-07-27 08:50:00,5,PR0005,2025-07-27 08:40:00,2025-07-27 08:50:00,24,0
ORD0013,CUS0019,ITE0003,1,1,SCE001,6,PR0006,2025-07-27 08:50:00,2025-07-27 09:00:00,6,PR0006,2025-07-27 08:50:00,2025-07-27 09:00:00,24,0
ORD0013,CUS0019,ITE0003,1,1,SCE001,7,PR0007,2025-07-27 09:00:00,2025-07-27 09:10:00,7,PR0007,2025-07-27 09:00:00,2025-07-27 09:10:00,24,0
ORD0013,CUS0019,ITE0003,1,1,SCE001,8,PR0008,2025-07-27 09:10:00,2025-07-27 09:20:00,8,PR0008,2025-07-27 09:10:00,2025-07-27 09:20:00,24,0
ORD0013,CUS0019,ITE0003,1,1,SCE001,9,PR0009,2025-07-27 09:20:00,2025-07-27 09:30:00,9,PR0009,2025-07-27 09:20:00,2025-07-27 09:30:00,24,0
ORD0013,CUS0019,ITE0003,1,1,SCE001,10,PR0010,2025-07-27 09:30:00,2025-07-27 09:40:00,10,PR0010,2025-07-27 09:30:00,2025-07-27 09:40:00,24,0
ORD0013,CUS0019,ITE0003,1,1,SCE001,11,PR0011,2025-07-27 09:40:00,2025-07-27 09:50:00,11,PR0011,2025-07-27 09:40:00,2025-07-27 09:50:00,24,0
ORD0013,CUS0019,ITE0003,1,1,SCE001,12,PR0012,2025-07-27 09:50:00,2025-07-27 10:00:00,12,PR0012,2025-07-27 09:50:00,2025-07-27 10:00:00,24,0
ORD0014,CUS0010,ITE0006,2,2,SCE004,1,PR0001,2025-07-28 08:00:00,2025-07-28 08:10:00,1,PR0001,2025-07-28 08:00:00,2025-07-28 08:10:00,24,0
ORD0014,CUS0010,ITE0006,2,2,SCE004,2,PR0002,2025-07-28 08:10:00,2025-07-28 08:20:00,2,PR0002,2025-07-28 08:10:00,2025-07-28 08:20:00,24,0
ORD0014,CUS0010,ITE0006,2,2,SCE004,3,PR0003,2025-07-28 08:20:00,2025-07-28 08:30:00,3,PR0003,2025-07-28 08:20:00,2025-07-28 08:30:00,24,0
ORD0014,CUS0010,ITE0006,2,2,SCE004,4,PR0004,2025-07-28 08:30:00,2025-07-28 08:40:00,4,PR0004,2025-07-28 08:30:00,2025-07-28 08:40:00,24,0
ORD0014,CUS0010,ITE0006,2,2,SCE004,5,PR0005,2025-07-28 08:40:00,2025-07-28 08:50:00,5,PR0005,2025-07-28 08:40:00,2025-07-28 08:50:00,24,0
ORD0014,CUS0010,ITE0006,2,2,SCE004,6,PR0014,2025-07-28 08:50:00,2025-07-28 09:00:00,6,PR0014,2025-07-28 08:50:00,2025-07-28 09:00:00,24,0
ORD0014,CUS0010,ITE0006,2,2,SCE004,7,PR0006,2025-07-28 09:00:00,2025-07-28 09:10:00,7,PR0006,2025-07-28 09:00:00,2025-07-28 09:10:00,24,0
ORD0014,CUS0010,ITE0006,2,2,SCE004,8,PR0007,2025-07-28 09:10:00,2025-07-28 09:20:00,8,PR0007,2025-07-28 09:10:00,2025-07-28 09:20:00,24,0
