Order-No.,Customer-No.,Item-No.,"Export to not EU [1 = n, 2 = y]","Dangerous Good [1 = n, 2 = y]",Planed-Master-Scenario-No.,Planed-Master-Order-Processing-Ongoing Position No.,Planed-Master-Order-Processing-Position-No. as an ID,Planed-Master-Order-Processing-Start-Time,Planed-Master-Order-Processing-End-Time,As-Is-Real-Order-Processing-Ongoing Position No.,As-Is-Master-Order-Processing-Position-No. as an ID,As-Is-Real-Order-Processing-Start-Time,As-Is-Real-Order-Processing-End-Time,Final Yield Quantity,Total Scrap Quantity
ORD0007,CUS0016,ITE0031,1,1,SCE001,4,PR0004,2025-07-21 08:30:00,2025-07-21 08:40:00,3,PR0004,2025-07-21 08:20:00,2025-07-21 08:30:00,105,16
ORD0007,CUS0016,ITE0031,1,1,SCE001,5,PR0005,2025-07-21 08:40:00,2025-07-21 08:50:00,5,PR0005,2025-07-21 08:40:00,2025-07-21 08:50:00,105,16
ORD0008,CUS0019,ITE0005,1,1,SCE001,1,PR0001,2025-07-22 08:00:00,2025-07-22 08:10:00,2,PR0001,2025-07-22 08:10:00,2025-07-22 08:20:00,91,19
ORD0008,CUS0019,ITE0005,1,1,SCE001,2,PR0002,2025-07-22 08:10:00,2025-07-22 08:20:00,5,PR0002,2025-07-22 08:40:00,2025-07-22 08:50:00,91,19
ORD0008,CUS0019,ITE0005,1,1,SCE001,3,PR0003,2025-07-22 08:20:00,2025-07-22 08:30:00,3,PR0003,2025-07-22 08:20:00,2025-07-22 08:30:00,91,19
ORD0008,CUS0019,ITE0005,1,1,SCE001,4,PR0004,2025-07-22 08:30:00,2025-07-22 08:40:00,4,PR0004,2025-07-22 08:30:00,2025-07-22 08:40:00,91,19
ORD0008,CUS0019,ITE0005,1,1,SCE001,5,PR0005,2025-07-22 08:40:00,2025-07-22 08:50:00,1,PR0005,2025-07-22 08:00:00,2025-07-22 08:10:00,91,19
ORD0009,CUS0010,ITE0036,2,2,SCE002,1,PR0010,2025-07-23 08:00:00,2025-07-23 08:15:00,5,PR0010,2025-07-23 09:00:00,2025-07-23 09:15:00,94,16
ORD0009,CUS0010,ITE0036,2,2,SCE002,2,PR0011,2025-07-23 08:15:00,2025-07-23 08:30:00,4,PR0011,2025-07-23 08:45:00,2025-07-23 09:00:00,94,16
ORD0009,CUS0010,ITE0036,2,2,SCE002,3,PR0012,2025-07-23 08:30:00,2025-07-23 08:45:00,3,PR0012,2025-07-23 08:30:00,2025-07-23 08:45:00,94,16
ORD0009,CUS0010,ITE0036,2,2,SCE002,4,PR0013,2025-07-23 08:45:00,2025-07-23 09:00:00,1,PR0013,2025-07-23 08:00:00,2025-07-23 08:15:00,94,16
ORD0009,CUS0010,ITE0036,2,2,SCE002,5,PR0014,2025-07-23 09:00:00,2025-07-23 09:15:00,2,PR0014,2025-07-23 08:15:00,2025-07-23 08:30:00,94,16
ORD0010,CUS0007,ITE0018,2,2,SCE002,1,PR0010,2025-07-24 08:00:00,2025-07-24 08:15:00,1,PR0010,2025-07-24 08:00:00,2025-07-24 08:15:00,101,9
ORD0010,CUS0007,ITE0018,2,2,SCE002,2,PR0011,2025-07-24 08:15:00,2025-07-24 08:30:00,5,PR0011,2025-07-24 09:00:00,2025-07-24 09:15:00,101,9
ORD0010,CUS0007,ITE0018,2,2,SCE002,3,PR0012,2025-07-24 08:30:00,2025-07-24 08:45:00,3,PR0012,2025-07-24 08:30:00,2025-07-24 08:45:00,101,9
ORD0010,CUS0007,ITE0018,2,2,SCE002,4,PR0013,2025-07-24 08:45:00,2025-07-24 09:00:00,2,PR0013,2025-07-24 08:15:00,2025-07-24 08:30:00,101,9
ORD0010,CUS0007,ITE0018,2,2,SCE002,5,PR0014,2025-07-24 09:00:00,2025-07-24 09:15:00,4,PR0014,2025-07-24 08:45:00,2025-07-24 09:00:00,101,9
ORD0011,CUS0011,ITE0006,2,2,SCE002,1,PR0010,2025-07-25 08:00:00,2025-07-25 08:15:00,5,PR0010,2025-07-25 09:00:00,2025-07-25 09:15:00,149,17
ORD0011,CUS0011,ITE0006,2,2,SCE002,2,PR0011,2025-07-25 08:15:00,2025-07-25 08:30:00,1,PR0011,2025-07-25 08:00:00,2025-07-25 08:15:00,149,17
ORD0011,CUS0011,ITE0006,2,2,SCE002,3,PR0012,2025-07-25 08:30:00,2025-07-25 08:45:00,4,PR0012,2025-07-25 08:45:00,2025-07-25 09:00:00,149,17
ORD0011,CUS0011,ITE0006,2,2,SCE002,4,PR0013,2025-07-25 08:45:00,2025-07-25 09:00:00,2,PR0013,2025-07-25 08:15:00,2025-07-25 08:30:00,149,17
ORD0011,CUS0011,ITE0006,2,2,SCE002,5,PR0014,2025-07-25 09:00:00,2025-07-25 09:15:00,3,PR0014,2025-07-25 08:30:00,2025-07-25 08:45:00,149,17
ORD0012,CUS0009,ITE0032,1,1,SCE001,1,PR0001,2025-07-26 08:00:00,2025-07-26 08:10:00,5,PR0001,2025-07-26 08:40:00,2025-07-26 08:50:00,96,2
ORD0012,CUS0009,ITE0032,1,1,SCE001,2,PR0002,2025-07-26 08:10:00,2025-07-26 08:20:00,2,PR0002,2025-07-26 08:10:00,2025-07-26 08:20:00,96,2
ORD0012,CUS0009,ITE0032,1,1,SCE001,3,PR0003,2025-07-26 08:20:00,2025-07-26 08:30:00,3,PR0003,2025-07-26 08:20:00,2025-07-26 08:30:00,96,2
ORD0012,CUS0009,ITE0032,1,1,SCE001,4,PR0004,2025-07-26 08:30:00,2025-07-26 08:40:00,4,PR0004,2025-07-26 08:30:00,2025-07-26 08:40:00,96,2
ORD0012,CUS0009,ITE0032,1,1,SCE001,5,PR0005,2025-07-26 08:40:00,2025-07-26 08:50:00,1,PR0005,2025-07-26 08:00:00,2025-07-26 08:10:00,96,2
ORD0013,CUS0002,ITE0041,1,1,SCE001,1,PR0001,2025-07-27 08:00:00,2025-07-27 08:10:00,3,PR0001,2025-07-27 08:20:00,2025-07-27 08:30:00,86,11
ORD0013,CUS0002,ITE0041,1,1,SCE001,2,PR0002,2025-07-27 08:10:00,2025-07-27 08:20:00,2,PR0002,2025-07-27 08:10:00,2025-07-27 08:20:00,86,11
ORD0013,CUS0002,ITE0041,1,1,SCE001,3,PR0003,2025-07-27 08:20:00,2025-07-27 08:30:00,1,PR0003,2025-07-27 08:00:00,2025-07-27 08:10:00,86,11
ORD0013,CUS0002,ITE0041,1,1,SCE001,4,PR0004,2025-07-27 08:30:00,2025-07-27 08:40:00,5,PR0004,2025-07-27 08:40:00,2025-07-27 08:50:00,86,11
ORD0013,CUS0002,ITE0041,1,1,SCE001,5,PR0005,2025-07-27 08:40:00,2025-07-27 08:50:00,4,PR0005,2025-07-27 08:30:00,2025-07-27 08:40:00,86,11
ORD0014,CUS0006,ITE0044,2,2,SCE002,1,PR0010,2025-07-28 08:00:00,2025-07-28 08:15:00,2,PR0010,2025-07-28 08:15:00,2025-07-28 08:30:00,146,17
ORD0014,CUS0006,ITE0044,2,2,SCE002,2,PR0011,2025-07-28 08:15:00,2025-07-28 08:30:00,4,PR0011,2025-07-28 08:45:00,2025-07-28 09:00:00,146,17
ORD0014,CUS0006,ITE0044,2,2,SCE002,3,PR0012,2025-07-28 08:30:00,2025-07-28 08:45:00,3,PR0012,2025-07-28 08:30:00,2025-07-28 08:45:00,146,17
ORD0014,CUS0006,ITE0044,2,2,SCE002,4,PR0013,2025-07-28 08:45:00,2025-07-28 09:00:00,5,PR0013,2025-07-28 09:00:00,2025-07-28 09:15:00,146,17
ORD0014,CUS0006,ITE0044,2,2,SCE002,5,PR0014,2025-07-28 09:00:00,2025-07-28 09:15:00,1,PR0014,2025-07-28 08:00:00,2025-07-28 08:15:00,146,17
ORD0015,CUS0008,ITE0007,2,2,SCE002,1,PR0010,2025-07-29 08:00:00,2025-07-29 08:15:00,1,PR0010,2025-07-29 08:00:00,2025-07-29 08:15:00,115,6
ORD0015,CUS0008,ITE0007,2,2,SCE002,2,PR0011,2025-07-29 08:15:00,2025-07-29 08:30:00,4,PR0011,2025-07-29 08:45:00,2025-07-29 09:00:00,115,6
ORD0015,CUS0008,ITE0007,2,2,SCE002,3,PR0012,2025-07-29 08:30:00,2025-07-29 08:45:00,5,PR0012,2025-07-29 09:00:00,2025-07-29 09:15:00,115,6
ORD0015,CUS0008,ITE0007,2,2,SCE002,4,PR0013,2025-07-29 08:45:00,2025-07-29 09:00:00,2,PR0013,2025-07-29 08:15:00,2025-07-29 08:30:00,115,6
ORD0015,CUS0008,ITE0007,2,2,SCE002,5,PR0014,2025-07-29 09:00:00,2025-07-29 09:15:00,3,PR0014,2025-07-29 08:30:00,2025-07-29 08:45:00,115,6
ORD0016,CUS0015,ITE0041,2,2,SCE002,1,PR0010,2025-07-30 08:00:00,2025-07-30 08:15:00,1,PR0010,2025-07-30 08:00:00,2025-07-30 08:15:00,120,10
ORD0016,CUS0015,ITE0041,2,2,SCE002,2,PR0011,2025-07-30 08:15:00,2025-07-30 08:30:00,4,PR0011,2025-07-30 08:45:00,2025-07-30 09:00:00,120,10
ORD0016,CUS0015,ITE0041,2,2,SCE002,3,PR0012,2025-07-30 08:30:00,2025-07-30 08:45:00,2,PR0012,2025-07-30 08:15:00,2025-07-30 08:30:00,120,10
ORD0016,CUS0015,ITE0041,2,2,SCE002,4,PR0013,2025-07-30 08:45:00,2025-07-30 09:00:00,5,PR0013,2025-07-30 09:00:00,2025-07-30 09:15:00,120,10
ORD0016,CUS0015,ITE0041,2,2,SCE002,5,PR0014,2025-07-30 09:00:00,2025-07-30 09:15:00,3,PR0014,2025-07-30 08:30:00,2025-07-30 08:45:00,120,10
ORD0017,CUS0012,ITE0026,1,1,SCE001,1,PR0001,2025-07-31 08:00:00,2025-07-31 08:10:00,2,PR0001,2025-07-31 08:10:00,2025-07-31 08:20:00,131,11
ORD0017,CUS0012,ITE0026,1,1,SCE001,2,PR0002,2025-07-31 08:10:00,2025-07-31 08:20:00,3,PR0002,2025-07-31 08:20:00,2025-07-31 08:30:00,131,11
ORD0017,CUS0012,ITE0026,1,1,SCE001,3,PR0003,2025-07-31 08:20:00,2025-07-31 08:30:00,1,PR0003,2025-07-31 08:00:00,2025-07-31 08:10:00,131,11
ORD0017,CUS0012,ITE0026,1,1,SCE001,4,PR0004,2025-07-31 08:30:00,2025-07-31 08:40:00,4,PR0004,2025-07-31 08:30:00,2025-07-31 08:40:00,131,11
ORD0017,CUS0012,ITE0026,1,1,SCE001,5,PR0005,2025-07-31 08:40:00,2025-07-31 08:50:00,5,PR0005,2025-07-31 08:40:00,2025-07-31 08:50:00,131,11
ORD0018,CUS0017,ITE0007,2,2,SCE002,1,PR0010,2025-08-01 08:00:00,2025-08-01 08:15:00,3,PR0010,2025-08-01 08:30:00,2025-08-01 08:45:00,101,3
ORD0018,CUS0017,ITE0007,2,2,SCE002,2,PR0011,2025-08-01 08:15:00,2025-08-01 08:30:00,4,PR0011,2025-08-01 08:45:00,2025-08-01 09:00:00,101,3
ORD0018,CUS0017,ITE0007,2,2,SCE002,3,PR0012,2025-08-01 08:30:00,2025-08-01 08:45:00,5,PR0012,2025-08-01 09:00:00,2025-08-01 09:15:00,101,3
ORD0018,CUS0017,ITE0007,2,2,SCE002,4,PR0013,2025-08-01 08:45:00,2025-08-01 09:00:00,2,PR0013,2025-08-01 08:15:00,2025-08-01 08:30:00,101,3
ORD0018,CUS0017,ITE0007,2,2,SCE002,5,PR0014,2025-08-01 09:00:00,2025-08-01 09:15:00,1,PR0014,2025-08-01 08:00:00,2025-08-01 08:15:00,101,3
ORD0019,CUS0017,ITE0021,2,2,SCE002,1,PR0010,2025-08-02 08:00:00,2025-08-02 08:15:00,3,PR0010,2025-08-02 08:30:00,2025-08-02 08:45:00,107,11
ORD0019,CUS0017,ITE0021,2,2,SCE002,2,PR0011,2025-08-02 08:15:00,2025-08-02 08:30:00,4,PR0011,2025-08-02 08:45:00,2025-08-02 09:00:00,107,11
ORD0019,CUS0017,ITE0021,2,2,SCE002,3,PR0012,2025-08-02 08:30:00,2025-08-02 08:45:00,2,PR0012,2025-08-02 08:15:00,2025-08-02 08:30:00,107,11
ORD0019,CUS0017,ITE0021,2,2,SCE002,4,PR0013,2025-08-02 08:45:00,2025-08-02 09:00:00,5,PR0013,2025-08-02 09:00:00,2025-08-02 09:15:00,107,11
ORD0019,CUS0017,ITE0021,2,2,SCE002,5,PR0014,2025-08-02 09:00:00,2025-08-02 09:15:00,1,PR0014,2025-08-02 08:00:00,2025-08-02 08:15:00,107,11
ORD0020,CUS0010,ITE0029,2,2,SCE002,1,PR0010,2025-08-03 08:00:00,2025-08-03 08:15:00,5,PR0010,2025-08-03 09:00:00,2025-08-03 09:15:00,143,3
ORD0020,CUS0010,ITE0029,2,2,SCE002,2,PR0011,2025-08-03 08:15:00,2025-08-03 08:30:00,2,PR0011,2025-08-03 08:15:00,2025-08-03 08:30:00,143,3
ORD0020,CUS0010,ITE0029,2,2,SCE002,3,PR0012,2025-08-03 08:30:00,2025-08-03 08:45:00,4,PR0012,2025-08-03 08:45:00,2025-08-03 09:00:00,143,3
ORD0020,CUS0010,ITE0029,2,2,SCE002,4,PR0013,2025-08-03 08:45:00,2025-08-03 09:00:00,3,PR0013,2025-08-03 08:30:00,2025-08-03 08:45:00,143,3
ORD0020,CUS0010,ITE0029,2,2,SCE002,5,PR0014,2025-08-03 09:00:00,2025-08-03 09:15:00,1,PR0014,2025-08-03 08:00:00,2025-08-03 08:15:00,143,3
ORD0021,CUS0012,ITE0024,2,2,SCE002,1,PR0010,2025-08-04 08:00:00,2025-08-04 08:15:00,3,PR0010,2025-08-04 08:30:00,2025-08-04 08:45:00,91,7
ORD0021,CUS0012,ITE0024,2,2,SCE002,2,PR0011,2025-08-04 08:15:00,2025-08-04 08:30:00,4,PR0011,2025-08-04 08:45:00,2025-08-04 09:00:00,91,7
ORD0021,CUS0012,ITE0024,2,2,SCE002,3,PR0012,2025-08-04 08:30:00,2025-08-04 08:45:00,2,PR0012,2025-08-04 08:15:00,2025-08-04 08:30:00,91,7
ORD0021,CUS0012,ITE0024,2,2,SCE002,4,PR0013,2025-08-04 08:45:00,2025-08-04 09:00:00,1,PR0013,2025-08-04 08:00:00,2025-08-04 08:15:00,91,7
ORD0021,CUS0012,ITE0024,2,2,SCE002,5,PR0014,2025-08-04 09:00:00,2025-08-04 09:15:00,5,PR0014,2025-08-04 09:00:00,2025-08-04 09:15:00,91,7
ORD0022,CUS0020,ITE0029,1,1,SCE001,1,PR0001,2025-08-05 08:00:00,2025-08-05 08:10:00,4,PR0001,2025-08-05 08:30:00,2025-08-05 08:40:00,138,17
ORD0022,CUS0020,ITE0029,1,1,SCE001,2,PR0002,2025-08-05 08:10:00,2025-08-05 08:20:00,5,PR0002,2025-08-05 08:40:00,2025-08-05 08:50:00,138,17
ORD0022,CUS0020,ITE0029,1,1,SCE001,3,PR0003,2025-08-05 08:20:00,2025-08-05 08:30:00,2,PR0003,2025-08-05 08:10:00,2025-08-05 08:20:00,138,17
ORD0022,CUS0020,ITE0029,1,1,SCE001,4,PR0004,2025-08-05 08:30:00,2025-08-05 08:40:00,3,PR0004,2025-08-05 08:20:00,2025-08-05 08:30:00,138,17
ORD0022,CUS0020,ITE0029,1,1,SCE001,5,PR0005,2025-08-05 08:40:00,2025-08-05 08:50:00,1,PR0005,2025-08-05 08:00:00,2025-08-05 08:10:00,138,17
ORD0023,CUS0011,ITE0037,2,2,SCE002,1,PR0010,2025-08-06 08:00:00,2025-08-06 08:15:00,1,PR0010,2025-08-06 08:00:00,2025-08-06 08:15:00,134,10
ORD0023,CUS0011,ITE0037,2,2,SCE002,2,PR0011,2025-08-06 08:15:00,2025-08-06 08:30:00,3,PR0011,2025-08-06 08:30:00,2025-08-06 08:45:00,134,10
ORD0023,CUS0011,ITE0037,2,2,SCE002,3,PR0012,2025-08-06 08:30:00,2025-08-06 08:45:00,2,PR0012,2025-08-06 08:15:00,2025-08-06 08:30:00,134,10
ORD0023,CUS0011,ITE0037,2,2,SCE002,4,PR0013,2025-08-06 08:45:00,2025-08-06 09:00:00,5,PR0013,2025-08-06 09:00:00,2025-08-06 09:15:00,134,10
ORD0023,CUS0011,ITE0037,2,2,SCE002,5,PR0014,2025-08-06 09:00:00,2025-08-06 09:15:00,4,PR0014,2025-08-06 08:45:00,2025-08-06 09:00:00,134,10
ORD0024,CUS0010,ITE0019,2,2,SCE002,1,PR0010,2025-08-07 08:00:00,2025-08-07 08:15:00,3,PR0010,2025-08-07 08:30:00,2025-08-07 08:45:00,86,7
ORD0024,CUS0010,ITE0019,2,2,SCE002,2,PR0011,2025-08-07 08:15:00,2025-08-07 08:30:00,2,PR0011,2025-08-07 08:15:00,2025-08-07 08:30:00,86,7
ORD0024,CUS0010,ITE0019,2,2,SCE002,3,PR0012,2025-08-07 08:30:00,2025-08-07 08:45:00,5,PR0012,2025-08-07 09:00:00,2025-08-07 09:15:00,86,7
ORD0024,CUS0010,ITE0019,2,2,SCE002,4,PR0013,2025-08-07 08:45:00,2025-08-07 09:00:00,4,PR0013,2025-08-07 08:45:00,2025-08-07 09:00:00,86,7
ORD0024,CUS0010,ITE0019,2,2,SCE002,5,PR0014,2025-08-07 09:00:00,2025-08-07 09:15:00,1,PR0014,2025-08-07 08:00:00,2025-08-07 08:15:00,86,7
ORD0025,CUS0001,ITE0035,2,2,SCE002,1,PR0010,2025-08-08 08:00:00,2025-08-08 08:15:00,1,PR0010,2025-08-08 08:00:00,2025-08-08 08:15:00,106,4
ORD0025,CUS0001,ITE0035,2,2,SCE002,2,PR0011,2025-08-08 08:15:00,2025-08-08 08:30:00,3,PR0011,2025-08-08 08:30:00,2025-08-08 08:45:00,106,4
ORD0025,CUS0001,ITE0035,2,2,SCE002,3,PR0012,2025-08-08 08:30:00,2025-08-08 08:45:00,5,PR0012,2025-08-08 09:00:00,2025-08-08 09:15:00,106,4
ORD0025,CUS0001,ITE0035,2,2,SCE002,4,PR0013,2025-08-08 08:45:00,2025-08-08 09:00:00,4,PR0013,2025-08-08 08:45:00,2025-08-08 09:00:00,106,4
ORD0025,CUS0001,ITE0035,2,2,SCE002,5,PR0014,2025-08-08 09:00:00,2025-08-08 09:15:00,2,PR0014,2025-08-08 08:15:00,2025-08-08 08:30:00,106,4
ORD0026,CUS0013,ITE0006,2,2,SCE002,1,PR0010,2025-08-09 08:00:00,2025-08-09 08:15:00,1,PR0010,2025-08-09 08:00:00,2025-08-09 08:15:00,91,14
ORD0026,CUS0013,ITE0006,2,2,SCE002,2,PR0011,2025-08-09 08:15:00,2025-08-09 08:30:00,5,PR0011,2025-08-09 09:00:00,2025-08-09 09:15:00,91,14
ORD0026,CUS0013,ITE0006,2,2,SCE002,3,PR0012,2025-08-09 08:30:00,2025-08-09 08:45:00,4,PR0012,2025-08-09 08:45:00,2025-08-09 09:00:00,91,14
ORD0026,CUS0013,ITE0006,2,2,SCE002,4,PR0013,2025-08-09 08:45:00,2025-08-09 09:00:00,3,PR0013,2025-08-09 08:30:00,2025-08-09 08:45:00,91,14
ORD0026,CUS0013,ITE0006,2,2,SCE002,5,PR0014,2025-08-09 09:00:00,2025-08-09 09:15:00,2,PR0014,2025-08-09 08:15:00,2025-08-09 08:30:00,91,14
ORD0027,CUS0015,ITE0045,1,1,SCE001,1,PR0001,2025-08-10 08:00:00,2025-08-10 08:10:00,4,PR0001,2025-08-10 08:30:00,2025-08-10 08:40:00,136,8
ORD0027,CUS0015,ITE0045,1,1,SCE001,2,PR0002,2025-08-10 08:10:00,2025-08-10 08:20:00,2,PR0002,2025-08-10 08:10:00,2025-08-10 08:20:00,136,8
ORD0027,CUS0015,ITE0045,1,1,SCE001,3,PR0003,2025-08-10 08:20:00,2025-08-10 08:30:00,1,PR0003,2025-08-10 08:00:00,2025-08-10 08:10:00,136,8
ORD0027,CUS0015,ITE0045,1,1,SCE001,4,PR0004,2025-08-10 08:30:00,2025-08-10 08:40:00,3,PR0004,2025-08-10 08:20:00,2025-08-10 08:30:00,136,8
ORD0027,CUS0015,ITE0045,1,1,SCE001,5,PR0005,2025-08-10 08:40:00,2025-08-10 08:50:00,5,PR0005,2025-08-10 08:40:00,2025-08-10 08:50:00,136,8
ORD0028,CUS0009,ITE0014,1,1,SCE001,1,PR0001,2025-08-11 08:00:00,2025-08-11 08:10:00,3,PR0001,2025-08-11 08:20:00,2025-08-11 08:30:00,138,0
ORD0028,CUS0009,ITE0014,1,1,SCE001,2,PR0002,2025-08-11 08:10:00,2025-08-11 08:20:00,4,PR0002,2025-08-11 08:30:00,2025-08-11 08:40:00,138,0
ORD0028,CUS0009,ITE0014,1,1,SCE001,3,PR0003,2025-08-11 08:20:00,2025-08-11 08:30:00,1,PR0003,2025-08-11 08:00:00,2025-08-11 08:10:00,138,0
