Order-No.,Customer-No.,Item-No.,"Export to not EU [1 = n, 2 = y]","Dangerous Good [1 = n, 2 = y]",Planed-Master-Scenario-No.,Planed-Master-Order-Processing-Ongoing Position No.,Planed-Master-Order-Processing-Position-No. as an ID,Planed-Master-Order-Processing-Start-Time,Planed-Master-Order-Processing-End-Time,As-Is-Real-Order-Processing-Ongoing Position No.,As-Is-Master-Order-Processing-Position-No. as an ID,As-Is-Real-Order-Processing-Start-Time,As-Is-Real-Order-Processing-End-Time,Final Yield Quantity,Total Scrap Quantity
ORD0014,CUS0004,ITE0043,1,1,SCE001,3,PR0003,2025-07-28 08:20:00,2025-07-28 08:30:00,3.0,PR0003,2025-07-28 08:20:00,2025-07-28 08:30:00,121,15
ORD0014,CUS0004,ITE0043,1,1,SCE001,4,PR0004,2025-07-28 08:30:00,2025-07-28 08:40:00,4.0,PR0004,2025-07-28 08:30:00,2025-07-28 08:40:00,121,15
ORD0014,CUS0004,ITE0043,1,1,SCE001,5,PR0005,2025-07-28 08:40:00,2025-07-28 08:50:00,,,,,121,15
ORD0015,CUS0003,ITE0020,1,1,SCE001,1,PR0001,2025-07-29 08:00:00,2025-07-29 08:10:00,1.0,PR0001,2025-07-29 08:00:00,2025-07-29 08:10:00,92,3
ORD0015,CUS0003,ITE0020,1,1,SCE001,2,PR0002,2025-07-29 08:10:00,2025-07-29 08:20:00,2.0,PR0002,2025-07-29 08:10:00,2025-07-29 08:20:00,92,3
ORD0015,CUS0003,ITE0020,1,1,SCE001,3,PR0003,2025-07-29 08:20:00,2025-07-29 08:30:00,3.0,PR0003,2025-07-29 08:20:00,2025-07-29 08:30:00,92,3
ORD0015,CUS0003,ITE0020,1,1,SCE001,4,PR0004,2025-07-29 08:30:00,2025-07-29 08:40:00,4.0,PR0004,2025-07-29 08:30:00,2025-07-29 08:40:00,92,3
ORD0015,CUS0003,ITE0020,1,1,SCE001,5,PR0005,2025-07-29 08:40:00,2025-07-29 08:50:00,,,,,92,3
ORD0016,CUS0002,ITE0022,1,1,SCE001,1,PR0001,2025-07-30 08:00:00,2025-07-30 08:10:00,,,,,105,18
ORD0016,CUS0002,ITE0022,1,1,SCE001,2,PR0002,2025-07-30 08:10:00,2025-07-30 08:20:00,1.0,PR0002,2025-07-30 08:00:00,2025-07-30 08:10:00,105,18
ORD0016,CUS0002,ITE0022,1,1,SCE001,3,PR0003,2025-07-30 08:20:00,2025-07-30 08:30:00,2.0,PR0003,2025-07-30 08:10:00,2025-07-30 08:20:00,105,18
ORD0016,CUS0002,ITE0022,1,1,SCE001,4,PR0004,2025-07-30 08:30:00,2025-07-30 08:40:00,3.0,PR0004,2025-07-30 08:20:00,2025-07-30 08:30:00,105,18
ORD0016,CUS0002,ITE0022,1,1,SCE001,5,PR0005,2025-07-30 08:40:00,2025-07-30 08:50:00,4.0,PR0005,2025-07-30 08:30:00,2025-07-30 08:40:00,105,18
ORD0017,CUS0001,ITE0040,1,1,SCE001,1,PR0001,2025-07-31 08:00:00,2025-07-31 08:10:00,1.0,PR0001,2025-07-31 08:00:00,2025-07-31 08:10:00,107,17
ORD0017,CUS0001,ITE0040,1,1,SCE001,2,PR0002,2025-07-31 08:10:00,2025-07-31 08:20:00,2.0,PR0002,2025-07-31 08:10:00,2025-07-31 08:20:00,107,17
ORD0017,CUS0001,ITE0040,1,1,SCE001,3,PR0003,2025-07-31 08:20:00,2025-07-31 08:30:00,3.0,PR0003,2025-07-31 08:20:00,2025-07-31 08:30:00,107,17
ORD0017,CUS0001,ITE0040,1,1,SCE001,4,PR0004,2025-07-31 08:30:00,2025-07-31 08:40:00,4.0,PR0004,2025-07-31 08:30:00,2025-07-31 08:40:00,107,17
ORD0017,CUS0001,ITE0040,1,1,SCE001,5,PR0005,2025-07-31 08:40:00,2025-07-31 08:50:00,,,,,107,17
ORD0018,CUS0014,ITE0032,1,1,SCE001,1,PR0001,2025-08-01 08:00:00,2025-08-01 08:10:00,,,,,93,8
ORD0018,CUS0014,ITE0032,1,1,SCE001,2,PR0002,2025-08-01 08:10:00,2025-08-01 08:20:00,1.0,PR0002,2025-08-01 08:00:00,2025-08-01 08:10:00,93,8
ORD0018,CUS0014,ITE0032,1,1,SCE001,3,PR0003,2025-08-01 08:20:00,2025-08-01 08:30:00,2.0,PR0003,2025-08-01 08:10:00,2025-08-01 08:20:00,93,8
ORD0018,CUS0014,ITE0032,1,1,SCE001,4,PR0004,2025-08-01 08:30:00,2025-08-01 08:40:00,3.0,PR0004,2025-08-01 08:20:00,2025-08-01 08:30:00,93,8
ORD0018,CUS0014,ITE0032,1,1,SCE001,5,PR0005,2025-08-01 08:40:00,2025-08-01 08:50:00,4.0,PR0005,2025-08-01 08:30:00,2025-08-01 08:40:00,93,8
ORD0019,CUS0004,ITE0044,1,1,SCE001,1,PR0001,2025-08-02 08:00:00,2025-08-02 08:10:00,,,,,100,12
ORD0019,CUS0004,ITE0044,1,1,SCE001,2,PR0002,2025-08-02 08:10:00,2025-08-02 08:20:00,1.0,PR0002,2025-08-02 08:00:00,2025-08-02 08:10:00,100,12
ORD0019,CUS0004,ITE0044,1,1,SCE001,3,PR0003,2025-08-02 08:20:00,2025-08-02 08:30:00,2.0,PR0003,2025-08-02 08:10:00,2025-08-02 08:20:00,100,12
ORD0019,CUS0004,ITE0044,1,1,SCE001,4,PR0004,2025-08-02 08:30:00,2025-08-02 08:40:00,3.0,PR0004,2025-08-02 08:20:00,2025-08-02 08:30:00,100,12
ORD0019,CUS0004,ITE0044,1,1,SCE001,5,PR0005,2025-08-02 08:40:00,2025-08-02 08:50:00,4.0,PR0005,2025-08-02 08:30:00,2025-08-02 08:40:00,100,12
ORD0020,CUS0002,ITE0037,2,2,SCE002,1,PR0010,2025-08-03 08:00:00,2025-08-03 08:15:00,1.0,PR0010,2025-08-03 08:00:00,2025-08-03 08:15:00,121,2
ORD0020,CUS0002,ITE0037,2,2,SCE002,2,PR0011,2025-08-03 08:15:00,2025-08-03 08:30:00,2.0,PR0011,2025-08-03 08:15:00,2025-08-03 08:30:00,121,2
ORD0020,CUS0002,ITE0037,2,2,SCE002,3,PR0012,2025-08-03 08:30:00,2025-08-03 08:45:00,3.0,PR0012,2025-08-03 08:30:00,2025-08-03 08:45:00,121,2
ORD0020,CUS0002,ITE0037,2,2,SCE002,4,PR0013,2025-08-03 08:45:00,2025-08-03 09:00:00,4.0,PR0013,2025-08-03 08:45:00,2025-08-03 09:00:00,121,2
ORD0020,CUS0002,ITE0037,2,2,SCE002,5,PR0014,2025-08-03 09:00:00,2025-08-03 09:15:00,,,,,121,2
ORD0021,CUS0004,ITE0044,2,2,SCE002,1,PR0010,2025-08-04 08:00:00,2025-08-04 08:15:00,,,,,134,6
ORD0021,CUS0004,ITE0044,2,2,SCE002,2,PR0011,2025-08-04 08:15:00,2025-08-04 08:30:00,1.0,PR0011,2025-08-04 08:00:00,2025-08-04 08:15:00,134,6
ORD0021,CUS0004,ITE0044,2,2,SCE002,3,PR0012,2025-08-04 08:30:00,2025-08-04 08:45:00,2.0,PR0012,2025-08-04 08:15:00,2025-08-04 08:30:00,134,6
ORD0021,CUS0004,ITE0044,2,2,SCE002,4,PR0013,2025-08-04 08:45:00,2025-08-04 09:00:00,3.0,PR0013,2025-08-04 08:30:00,2025-08-04 08:45:00,134,6
ORD0021,CUS0004,ITE0044,2,2,SCE002,5,PR0014,2025-08-04 09:00:00,2025-08-04 09:15:00,4.0,PR0014,2025-08-04 08:45:00,2025-08-04 09:00:00,134,6
ORD0022,CUS0007,ITE0049,2,2,SCE002,1,PR0010,2025-08-05 08:00:00,2025-08-05 08:15:00,,,,,140,16
ORD0022,CUS0007,ITE0049,2,2,SCE002,2,PR0011,2025-08-05 08:15:00,2025-08-05 08:30:00,1.0,PR0011,2025-08-05 08:00:00,2025-08-05 08:15:00,140,16
ORD0022,CUS0007,ITE0049,2,2,SCE002,3,PR0012,2025-08-05 08:30:00,2025-08-05 08:45:00,2.0,PR0012,2025-08-05 08:15:00,2025-08-05 08:30:00,140,16
ORD0022,CUS0007,ITE0049,2,2,SCE002,4,PR0013,2025-08-05 08:45:00,2025-08-05 09:00:00,3.0,PR0013,2025-08-05 08:30:00,2025-08-05 08:45:00,140,16
ORD0022,CUS0007,ITE0049,2,2,SCE002,5,PR0014,2025-08-05 09:00:00,2025-08-05 09:15:00,4.0,PR0014,2025-08-05 08:45:00,2025-08-05 09:00:00,140,16
ORD0023,CUS0007,ITE0035,2,2,SCE002,1,PR0010,2025-08-06 08:00:00,2025-08-06 08:15:00,1.0,PR0010,2025-08-06 08:00:00,2025-08-06 08:15:00,142,10
ORD0023,CUS0007,ITE0035,2,2,SCE002,2,PR0011,2025-08-06 08:15:00,2025-08-06 08:30:00,2.0,PR0011,2025-08-06 08:15:00,2025-08-06 08:30:00,142,10
ORD0023,CUS0007,ITE0035,2,2,SCE002,3,PR0012,2025-08-06 08:30:00,2025-08-06 08:45:00,3.0,PR0012,2025-08-06 08:30:00,2025-08-06 08:45:00,142,10
ORD0023,CUS0007,ITE0035,2,2,SCE002,4,PR0013,2025-08-06 08:45:00,2025-08-06 09:00:00,4.0,PR0013,2025-08-06 08:45:00,2025-08-06 09:00:00,142,10
ORD0023,CUS0007,ITE0035,2,2,SCE002,5,PR0014,2025-08-06 09:00:00,2025-08-06 09:15:00,,,,,142,10
ORD0024,CUS0001,ITE0002,2,2,SCE002,1,PR0010,2025-08-07 08:00:00,2025-08-07 08:15:00,,,,,133,9
ORD0024,CUS0001,ITE0002,2,2,SCE002,2,PR0011,2025-08-07 08:15:00,2025-08-07 08:30:00,1.0,PR0011,2025-08-07 08:00:00,2025-08-07 08:15:00,133,9
ORD0024,CUS0001,ITE0002,2,2,SCE002,3,PR0012,2025-08-07 08:30:00,2025-08-07 08:45:00,2.0,PR0012,2025-08-07 08:15:00,2025-08-07 08:30:00,133,9
ORD0024,CUS0001,ITE0002,2,2,SCE002,4,PR0013,2025-08-07 08:45:00,2025-08-07 09:00:00,3.0,PR0013,2025-08-07 08:30:00,2025-08-07 08:45:00,133,9
ORD0024,CUS0001,ITE0002,2,2,SCE002,5,PR0014,2025-08-07 09:00:00,2025-08-07 09:15:00,4.0,PR0014,2025-08-07 08:45:00,2025-08-07 09:00:00,133,9
ORD0025,CUS0018,ITE0033,2,2,SCE002,1,PR0010,2025-08-08 08:00:00,2025-08-08 08:15:00,1.0,PR0010,2025-08-08 08:00:00,2025-08-08 08:15:00,140,3
ORD0025,CUS0018,ITE0033,2,2,SCE002,2,PR0011,2025-08-08 08:15:00,2025-08-08 08:30:00,2.0,PR0011,2025-08-08 08:15:00,2025-08-08 08:30:00,140,3
ORD0025,CUS0018,ITE0033,2,2,SCE002,3,PR0012,2025-08-08 08:30:00,2025-08-08 08:45:00,3.0,PR0012,2025-08-08 08:30:00,2025-08-08 08:45:00,140,3
ORD0025,CUS0018,ITE0033,2,2,SCE002,4,PR0013,2025-08-08 08:45:00,2025-08-08 09:00:00,4.0,PR0013,2025-08-08 08:45:00,2025-08-08 09:00:00,140,3
ORD0025,CUS0018,ITE0033,2,2,SCE002,5,PR0014,2025-08-08 09:00:00,2025-08-08 09:15:00,,,,,140,3
ORD0026,CUS0016,ITE0007,2,2,SCE002,1,PR0010,2025-08-09 08:00:00,2025-08-09 08:15:00,1.0,PR0010,2025-08-09 08:00:00,2025-08-09 08:15:00,122,7
ORD0026,CUS0016,ITE0007,2,2,SCE002,2,PR0011,2025-08-09 08:15:00,2025-08-09 08:30:00,2.0,PR0011,2025-08-09 08:15:00,2025-08-09 08:30:00,122,7
ORD0026,CUS0016,ITE0007,2,2,SCE002,3,PR0012,2025-08-09 08:30:00,2025-08-09 08:45:00,3.0,PR0012,2025-08-09 08:30:00,2025-08-09 08:45:00,122,7
ORD0026,CUS0016,ITE0007,2,2,SCE002,4,PR0013,2025-08-09 08:45:00,2025-08-09 09:00:00,4.0,PR0013,2025-08-09 08:45:00,2025-08-09 09:00:00,122,7
ORD0026,CUS0016,ITE0007,2,2,SCE002,5,PR0014,2025-08-09 09:00:00,2025-08-09 09:15:00,,,,,122,7
ORD0027,CUS0001,ITE0010,2,2,SCE002,1,PR0010,2025-08-10 08:00:00,2025-08-10 08:15:00,1.0,PR0010,2025-08-10 08:00:00,2025-08-10 08:15:00,145,8
ORD0027,CUS0001,ITE0010,2,2,SCE002,2,PR0011,2025-08-10 08:15:00,2025-08-10 08:30:00,2.0,PR0011,2025-08-10 08:15:00,2025-08-10 08:30:00,145,8
ORD0027,CUS0001,ITE0010,2,2,SCE002,3,PR0012,2025-08-10 08:30:00,2025-08-10 08:45:00,3.0,PR0012,2025-08-10 08:30:00,2025-08-10 08:45:00,145,8
ORD0027,CUS0001,ITE0010,2,2,SCE002,4,PR0013,2025-08-10 08:45:00,2025-08-10 09:00:00,4.0,PR0013,2025-08-10 08:45:00,2025-08-10 09:00:00,145,8
ORD0027,CUS0001,ITE0010,2,2,SCE002,5,PR0014,2025-08-10 09:00:00,2025-08-10 09:15:00,,,,,145,8
ORD0028,CUS0010,ITE0018,1,1,SCE001,1,PR0001,2025-08-11 08:00:00,2025-08-11 08:10:00,1.0,PR0001,2025-08-11 08:00:00,2025-08-11 08:10:00,87,12
ORD0028,CUS0010,ITE0018,1,1,SCE001,2,PR0002,2025-08-11 08:10:00,2025-08-11 08:20:00,2.0,PR0002,2025-08-11 08:10:00,2025-08-11 08:20:00,87,12
ORD0028,CUS0010,ITE0018,1,1,SCE001,3,PR0003,2025-08-11 08:20:00,2025-08-11 08:30:00,3.0,PR0003,2025-08-11 08:20:00,2025-08-11 08:30:00,87,12
ORD0028,CUS0010,ITE0018,1,1,SCE001,4,PR0004,2025-08-11 08:30:00,2025-08-11 08:40:00,4.0,PR0004,2025-08-11 08:30:00,2025-08-11 08:40:00,87,12
ORD0028,CUS0010,ITE0018,1,1,SCE001,5,PR0005,2025-08-11 08:40:00,2025-08-11 08:50:00,,,,,87,12
ORD0029,CUS0006,ITE0028,2,2,SCE002,1,PR0010,2025-08-12 08:00:00,2025-08-12 08:15:00,1.0,PR0010,2025-08-12 08:00:00,2025-08-12 08:15:00,88,2
ORD0029,CUS0006,ITE0028,2,2,SCE002,2,PR0011,2025-08-12 08:15:00,2025-08-12 08:30:00,2.0,PR0011,2025-08-12 08:15:00,2025-08-12 08:30:00,88,2
ORD0029,CUS0006,ITE0028,2,2,SCE002,3,PR0012,2025-08-12 08:30:00,2025-08-12 08:45:00,3.0,PR0012,2025-08-12 08:30:00,2025-08-12 08:45:00,88,2
ORD0029,CUS0006,ITE0028,2,2,SCE002,4,PR0013,2025-08-12 08:45:00,2025-08-12 09:00:00,4.0,PR0013,2025-08-12 08:45:00,2025-08-12 09:00:00,88,2
